company,date,tweet,n_replies,n_retweets,n_likes
0400 NH Hotel Group ,26/04/2019," ¡Listos para tomar nota! Nuestra VP Desarrollo de Negocio, Diana Marin, está en la Feria Expo Turismo Negocios en Madrid, donde participará en una mesa redonda sobre 'Avances y tendencias en el alojamiento corporativo'. Nos vemos a las 10.00 en #ETN2019  http://bit.ly/2IZ8ZPZ  pic.twitter.com/ItPulqjuBr ",0.0,0.0,3.0
0400 NH Hotel Group ,24/04/2019," Live from Bangkok, Fernando Córdova, our Chief People Officer, is with our Management Committee for the Minor International Excellence Awards. He's there with the Minor team sharing the experience with us  http://bit.ly/2vloLg8  #PassionPoweredGrowth #MinorAwards #furthertogether pic.twitter.com/lvj7Y4AaYs ",0.0,0.0,5.0
0400 NH Hotel Group ,24/04/2019," ¡En vivo desde Bangkok! Junto a todo nuestro Comité de Dirección, Fernándo Córdova, Chief People Officer, está en los Minor International Excellence Awards y compartirá toda la experiencia en Instagram>  http://bit.ly/2vloLg8  #PassionPoweredGrowth #MinorAwards #furthertogether pic.twitter.com/Z7rjZq3Cri ",0.0,0.0,3.0
0400 NH Hotel Group ,23/04/2019," Our state-of-the-art Mood Room is now available at NH Collection Berlin Mitte am Checkpoint Charlie, where technology from Philips, Somfy and The Sensory Lab lets the guest control the room and thus their mood. Stays just became more extraordinary!  http://ow.ly/czDK30ovKFf  pic.twitter.com/FWT60rlUZ6 ",0.0,2.0,6.0
0400 NH Hotel Group ,22/04/2019," Today is all about celebrating #EarthDay! Overlooking the Amalfi Gulf and filled with beautiful flowers, the garden at NH Collection Grand Hotel di Amalfi is considered by @BusinessWire  as one of the Historic Hotels Worldwide Top 10 Magnificent Gardens.  http://bit.ly/2DrVR2e  pic.twitter.com/o3VK7fmwRs ",0.0,0.0,1.0
0400 NH Hotel Group ,22/04/2019," #ProtectOurSpecies is Earth Day 2019's campaign. The humble bee is among the list of declining species highlighted. To do our bit, our hotels around the world feature gardens, roof-gardens and even bee hives, as well as many other initiatives for change.  http://bit.ly/2W1sT0z  pic.twitter.com/6ELJNand5p ",0.0,1.0,5.0
0400 NH Hotel Group ,19/04/2019," Did you know? We have many corporate volunteering initiatives, one of which is with Track the Talent, a foundation that focuses on improving the employability of young people with low levels of education through workshops that are hosted in our hotels.  http://bit.ly/2ZdQvB7  pic.twitter.com/pXRKltj2KR ",0.0,0.0,1.0
0400 NH Hotel Group ,16/04/2019," Te contamos todas las novedades en nuestro perfil, por eso también queremos tenerte al día de todo lo que tenemos preparado para Semana Santa 2019. Si aún no tienes planes para estas vacaciones, deja que los nuestros sean tu inspiración y ¡a empacar!  http://bit.ly/2PdWUYl  pic.twitter.com/GhQDlCeZ02 ",0.0,0.0,0.0
0400 NH Hotel Group ,15/04/2019," ¡El trabajo duro da sus frutos! La consultora @BrandFinance sitúa a NH Hotels en la segunda posición del Top 10 de marcas con mayor fortaleza en España. Además, la marca ha escalado 6 puestos en el ranking anual de las más valiosas con respecto al 2018  http://bit.ly/2P927kn  pic.twitter.com/9YHUzRWphw ",0.0,7.0,12.0
0400 NH Hotel Group ,15/04/2019, Fantastic news! @BrandFinance  placed NH Hotels in 2nd place on the list of the Top 10 brands with the greatest strength in Spain! Whats more is that the brand moved up 6 places on the annual ranking report of the Top 100 most valuable brands in Spain.  http://bit.ly/2P927kn  pic.twitter.com/9HdM9wD6b8 ,0.0,2.0,12.0
0400 NH Hotel Group ,11/04/2019," On April 25th, NH Collection Amsterdam Flower Market will fully bloom and open its doors to provide extraordinary stays in the city's historic heart. Its 233 rooms are complemented by the restaurant Ter Marsch & Co Amsterdam! Get a feel for it here  http://bit.ly/2UJrVss  pic.twitter.com/79CQ0PLmW2 ",0.0,0.0,3.0
0400 NH Hotel Group ,10/04/2019," Intern or Azubi? There are a variety of programs on offer at our hotels in Northern Europe. Whether you're eager to take your first professional steps or looking for an integrated degree program, see what fits you best here and let's go #furthertogether >  http://bit.ly/2D0Okar  pic.twitter.com/cV5XuW0FEy ",0.0,0.0,1.0
0400 NH Hotel Group ,09/04/2019," ¡Buenísimas noticias! Damos la bienvenida a Anantara Villa Padierna Palace Benahavís Marbella Resort. Localizado en el Valle del Golf de la Costa del Sol, el hotel se inspira en el estilismo toscano y cuenta con 130 habitaciones, suites y numerosas villas  http://bit.ly/2OYCXER  pic.twitter.com/rpPDoTKaTj ",0.0,2.0,2.0
0400 NH Hotel Group ,09/04/2019," Great news! Welcome Anantara Villa Padierna Palace Benahavis Marbella Resort to our family, the first Anantara in Spain and second in Europe. Located on the Costa del Sol and decorated in the style of a Tuscan palazzo, it has 130 rooms, suites and villas  http://bit.ly/2VtZxHU  pic.twitter.com/qXYEJeGDR6 ",0.0,1.0,8.0
0400 NH Hotel Group ,28/03/2019," Ambassador David Saavedra role as a hotel General Manager requires quick thinking, problem solving and a keen attention to detail. If you crave a career with challenges and opportunities, then NH Hotel Group is for you. Take a look at our latest job offers  http://b.link/dfg24  pic.twitter.com/CFFoYjnhet ",0.0,1.0,4.0
0400 NH Hotel Group ,27/03/2019," ¿Has oído hablar de la #eficienciaenergética en los hoteles modernos? Juan Antonio Caballero, VP Maintenance & Engineering, nos lo explica hoy en Smart Energy Summit 2019. Si quieres conocer más sobre este Summit, aquí puedes ver el programa completo:  http://b.link/srt17  pic.twitter.com/BczxWDRJCx ",0.0,1.0,3.0
0400 NH Hotel Group ,26/03/2019," The Freddie Awards are drawing closer and voting closes on March 31. We're nominated in 5 of the European categories at the prestigious awards of the travel loyalty industry and we need your votes. So, click the link and show us some love. Thank you!  http://b.link/1sr34f  pic.twitter.com/sPHj2EXRWB ",0.0,2.0,8.0
0400 NH Hotel Group ,23/03/2019, In honor of @earthhour we are sharing our #Connect2Earth Story. One of the ways we feel closest to nature is through our rooftop gardens and beehives. With these we want to contribute to sustainable bee keeping and gardening. What's your story? #EarthHour  http://b.link/ear35  pic.twitter.com/4kB2pWOXTm ,0.0,0.0,4.0
0400 NH Hotel Group ,22/03/2019," Este año, la #HoradelPlaneta va mucho más allá de apagar luces. El reto de @WWFespana es hacer del 30/03 un día libre de plástico y emisiones ¡y creemos que es una idea estupenda! ¿Aceptas? Puedes apuntarte aquí:  http://b.link/sgt54  #RetoDíaSinPlástico #RetoDíaSinEmisiones pic.twitter.com/vw0dmiLcNd ",1.0,2.0,4.0
0400 NH Hotel Group ,20/03/2019," ¿Listo para desconectar? NH Hotel Group se une a millones de personas en el mundo durante la #HoraDelPlaneta. El 30 de marzo a las 20.00, hora local, todos nuestros hoteles apagarán sus luces en apoyo a esta fantástica iniciativa. Participa con nosotros y #ActúaPorLaNaturaleza pic.twitter.com/tenwKPg6YT ",0.0,5.0,7.0
0400 NH Hotel Group ,17/03/2019," Si te preocupa el impacto que pueden tener tus hábitos de viaje en el medio ambiente ¡esto es para ti! Te ofrecemos más de 100 hoteles eco-friendly, ubicados en las principales ciudades del mundo. ¡Poner tu granito de arena con NH Hotel Group es fácil!  http://b.link/sdf3  pic.twitter.com/D55g8khoBf ",0.0,0.0,3.0
0400 NH Hotel Group ,08/03/2019," Vuelve @eTail_EU, la convención más dinámica de eCommerce en Alemania, y hoy, Pelayo Pando, nuestro Director de Desarrollo y Estrategia de Marketing, asistirá para hablar sobre chatbots y sus beneficios. ¿Quieres saber qué más hay en la agenda?  https://nhhotel.to/2tSOPPc  pic.twitter.com/PO7KShbzqW ",0.0,0.0,1.0
0400 NH Hotel Group ,07/03/2019," ¡Nos quedamos con ganas de más después de @GRIF_news! Seguimos en el mundo culinario, pero esta vez nos centramos en los fantásticos sabores de España. Comienza a planear tu próximo viaje gastronómico con esta lista de nuestros mejores restaurantes:  http://nhhotel.to/2lM7EQb  pic.twitter.com/o3Ge7DyowS ",0.0,1.0,1.0
0400 NH Hotel Group ,07/03/2019, Son los Oscars de la industria de fidelización de viajeros ¡y están a la vuelta de la esquina! Estamos muy contentos de estar nominados a los @freddieawards en 5 categorías en Europa. Podéis votar hasta el 31 de marzo ¡crucemos los dedos! #FreddieAwards  http://b.link/dhgv  pic.twitter.com/L6SleTIBnR ,0.0,1.0,3.0
0400 NH Hotel Group ,01/03/2019, Todo estudiante sueña con su trabajo ideal y nos ilusiona saber que NH Hotel Group está entre sus opciones. @mercoranking nos posiciona como el primer Grupo hotelero entre las 100 mejores empresas españolas para trabajar según los universitarios. ¡Gracias!  https://nhhotel.to/2IL8gU7  pic.twitter.com/Ya0qkzjeOT ,0.0,0.0,1.0
0400 NH Hotel Group ,28/02/2019," Simon Sinek, coach motivacional dice que ""los clientes nunca amarán a una empresa sin que antes lo hagan sus empleados"", y no podríamos estar más de acuerdo. En NH Hotel Group buscamos transmitir un ambiente positivo a todos de nuestros huéspedes y clientes. #furthertogether pic.twitter.com/ddgEBbyQuS ",0.0,2.0,2.0
0400 NH Hotel Group ,27/02/2019," Motivational speaker Simon Sinek says, 'customers will never love a company until the employees love it first', something that we believe in firmly. The culture we nurture at NH Hotel Group is crafted so the positive working environment is felt by our guests. #furthertogether pic.twitter.com/upTeTrZzBg ",0.0,0.0,1.0
0400 NH Hotel Group ,25/02/2019," And we're off! @GRIF_news is underway in Amsterdam and to whet the appetite of members, there are two tantalizing Culinary Tours to select from, one of which includes our Michelin starred Restaurant Vermeer and The White Room. We couldn't be more jealous!  https://nhhotel.to/2H0zKCQ  pic.twitter.com/kH8rKmMHYh ",0.0,1.0,4.0
0400 NH Hotel Group ,24/02/2019," Our unique Winter Garden at NH Collection Amsterdam Grand Hotel Krasnapolsky is one of the extraordinary places where @GRIF_news will take place. The Forum starts tomorrow and our Event Planner, Sarah Teer and all the Group are to welcome all! #GRIF  https://nhhotel.to/2GAMmkA  pic.twitter.com/Ouv5Mkht4a ",2.0,2.0,7.0
0400 NH Hotel Group ,24/02/2019," El Winter Garden de NH Collection Amsterdam Gran Hotel Krasnapolsky será uno de los espacios donde se celebrará @GRIF_news. La cita es mañana y nuestra Organizadora de Eventos, Sarah Teer, así como todo el Grupo, está contando los minutos para dar la bienvenida a todos #GRIF! pic.twitter.com/uALR2Ba884 ",0.0,0.0,4.0
0400 NH Hotel Group ,20/02/2019," @GRIF_news is coming up and this year we are hosting it at NH Collection Amsterdam Grand Hotel Krasnapolsky! Three days of lively discussions about trends in the industry and delicious culinary tours, starting the 25th. Learn more about #GRIF here  https://nhhotel.to/2InVgDZ  pic.twitter.com/8WOh4b9miU ",0.0,1.0,2.0
0400 NH Hotel Group ,19/02/2019," En lo que queda de febrero nos unimos a Giada Bianchi, en NH Collection Roma Giustiniano, quién nos enseña cómo conseguir que el tiempo en el hotel sea la parte favorita de los huéspedes. Servicio, bienestar, e incluso cócteles, así son los días de Giada:  https://nhhotel.to/2ziAdhv  pic.twitter.com/GjRE47LwmD ",0.0,0.0,3.0
0400 NH Hotel Group ,19/02/2019," For the rest of February, Giada Bianchi at NH Collection Roma Giustiniano shows us why hotel life can be the best part of guests' vacation. From service to fit thinking and even cocktails, here's a look at Giada's role and the qualities it requires.  https://nhhotel.to/2ziAdhv  pic.twitter.com/DMLxsPerWL ",0.0,0.0,2.0
0400 NH Hotel Group ,19/02/2019," ¡Segundo día en @expohip! Ramón Aragonés, nuestro CEO, Hugo Rovira, Director General Sur de Europa, y Elena Castro, Directora de Revenue, hablarán hoy sobre tendencias, productos e innovación a partir de las10.30h. ¿Quieres saber cuándo? Aquí lo tienes  https://nhhotel.to/2IkBAR6  pic.twitter.com/xwoOrrftKP ",1.0,0.0,1.0
0400 NH Hotel Group ,18/02/2019," El amor es impredecible así que no  dejes que el rojo y el rosa dicten tus sentimientos en el mes más romántico del año. Vive cada día a tu manera en nuestras Mood Rooms de NH Collection Berlin Mitte am Checkpoint Charlie,  ¿en qué mood estás hoy?  https://nhhotel.to/2SYsQUV  pic.twitter.com/8OHVUT9fOi ",0.0,0.0,2.0
0400 NH Hotel Group ,18/02/2019," Never hesitate in showing your true emotions, even in the midst of February's romance. Rather than let someone else decide how you feel, take control of it yourself, like in our Mood Room now present at NH Collection Berlin Mitte am Checkpoint Charlie!   https://nhhotel.to/2UoNYkb  pic.twitter.com/bbRgsj8tUU ",0.0,0.0,2.0
0400 NH Hotel Group ,15/02/2019," The @freddieawards are back, rewarding those in the travel loyalty industry! We've been nominated in 5 categories in Europe, including Program of the Year and Best Customer Service. Thank you! Voting is now open until March 31 and can be reached here:  https://nhhotel.to/2N6JTik  pic.twitter.com/uchylz6zdw ",1.0,1.0,4.0
0400 NH Hotel Group ,13/02/2019," Finding that work / life balance is essential and something we encourage employees to find. Our Ambassador Thomas, for example, challenges himself to go the gym at least 3 times a week to keep fit and healthy. Learn more about Thomas here> #furthertogether  http://nhhotel.to/2BTdpG7  pic.twitter.com/Pbx2zVmSb1 ",0.0,0.0,2.0
0400 NH Hotel Group ,12/02/2019," nhow, donde las reglas están para romperse y la curiosidad es el mejor principio. Atrévete a salir de lo convencional a través del arte nuestros hoteles más disruptivos. Esta vez, nhow Milan presenta Wemen, explorando los límites entre géneros y relaciones  https://nhhotel.to/2RKMLCb  pic.twitter.com/IBHoAQ8tp6 ",0.0,0.0,1.0
0400 NH Hotel Group ,12/02/2019," nhow, where the norm is rejected and the curious are rewarded. Gain new perspectives with our disruptive brand's series of art shows and events that aim to challenge. Like at @nhowmilan, which presents Wemen - The Exhibition that questions genres   https://nhhotel.to/2RKMLCb  pic.twitter.com/pi0FQamaCu ",0.0,0.0,2.0
0400 NH Hotel Group ,07/02/2019," Learn about your new favorite job role in hospitality with Thomas Jimmy Jackson, our Sales Executive from the Global Sales Office in Amsterdam and our Ambassador for the next two weeks! Find out why this role requires as much as passion as he has, here >  http://nhhotel.to/2BTdpG7  pic.twitter.com/jsgZLTcGoi ",0.0,0.0,1.0
0400 NH Hotel Group ,07/02/2019," Clima envidiable, personas encantadoras y ahora con la mayor cantidad de sitios del Patrimonio Mundial por UNESCO en el mundo, Córdoba es un tesoro por descubrir y @CNNTravel conoce sus mejores lugares ¡Te esperamos en NH Collection Córdoba Amistad!  https://nhhotel.to/2DaNPtR  pic.twitter.com/6XKu5f7EVK ",0.0,0.0,1.0
0400 NH Hotel Group ,07/02/2019," Amazing weather, delightful people and now more UNESCO Heritage sites than anywhere else in the world, Córdoba is a jewel in the South of Spain and @CNNTravel  takes you through the best spots. We will be waiting for you at NH Collection Córdoba Amistad!  https://nhhotel.to/2DaNPtR  pic.twitter.com/nwSq2k8QOx ",0.0,0.0,2.0
0400 NH Hotel Group ,03/02/2019," Controla tu habitación para disfrutar de la mejor experiencia con Mood Room desde la palma de tu mano. Una  experiencia tecnológicainimitable: desde las luces hasta climatización y música, crea el ambiente perfecto que se adapte a tu estado de ánimo.  https://nhhotel.to/2UoNYkb  pic.twitter.com/Fz3PW0r76j ",0.0,2.0,3.0
0400 NH Hotel Group ,01/02/2019," Working as a team leads to success, and Yuan Fang's work in the Development and Corporate Transactions area is testament to this. She works with colleagues from numerous departments so projects, like the new building of NH Málaga, are a triumph.  http://nhhotel.to/2ziAdhv  pic.twitter.com/5jqCHjkmG5 ",0.0,0.0,1.0
